,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
SECTOR,CARRERA,MODO,AREATEMA,MATERIA,NOMBRE CORTO,FECHA,URL,CÁTEDRA,Docente,Hora,Tipo Examen,Control a cargo de:,Observaciones,Material Permitido,Observaciones
2,15,7,50,5290,MARKETING DIGITAL,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2145,-,MARIA EUGENIA LANUZA,18:00,,Alfredo Rearte,ERROR,,
2,15,7,50,3130,SOC.MED.MARKETING,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2185,-,MARIA EUGENIA LANUZA,18:00,,Alfredo Rearte,Cuestionario // Certificado,,
2,15,7,15,1110,ESTR.TEXT.COMERCIAL,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2280,-,MARIA DE LAS MERCEDES CLAUDINA FUNES,16:00,CARGA DE TP,Alfredo Rearte,No deben asistir a sede,,
2,15,7,55,360,SIST.DE INF.CONT.,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=445,-,PATRICIA DEL VALLE IBAÑEZ,14:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,15,7,50,1140,MARKETING ESTRATEG.I,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=459,-,ADRIAN EZEQUIEL LOFVALL,16:00,A confirmar plan viejo,Alfredo Rearte,S/A,,
2,15,7,60,260,D° EMPRESARIAL,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=471,-,ANDREA ISABEL ALSINA ALVARENGA,18:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,ninguno,
3,16,7,60,100,PRAC. FORENSE I,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1461,B,HECTOR ALBERTO SCHEJ,16:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,60,4410,PRACT PROF I,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1461,B,HECTOR ALBERTO SCHEJ,16:00,ESCRITO EN SEDE,Silvana,,NO BIBLIOGRAFÍA,
3,16,7,20,100,SOCIOLOGIA,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1620,A,MARIA SOLEDAD SARTOR CAMPOS,14:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,20,100,SOCIOLOGIA,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1620,B,MARIA SOLEDAD SARTOR CAMPOS,14:00,ESCRITO EN SEDE,Silvana,,NO BIBLIOGRAFÍA,
3,16,7,20,100,SOCIOLOGIA,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1620,C,MARIA SOLEDAD SARTOR CAMPOS,14:00,ESCRITO EN SEDE,Silvana,,NO BIBLIOGRAFÍA,
3,16,7,60,4410,PRACT PROF I,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1647,C,LAURA VICTORIA MALVAREZ,15:30,ORAL VIRTUAL,Silvana,Falta sala,NO BIBLIOGRAFÍA,"Habrá dos salas: - Mesa para rendir. - Sala de espera (todos deberán conectarse primero en la sesión de Sala de espera, y una vez que acreditaran identidad irán pasando de a uno a la otra sala para rendir)"
3,16,7,60,100,PRAC. FORENSE I,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1647,C,LAURA VICTORIA MALVAREZ,15:30,ORAL VIRTUAL,Silvana,,NO BIBLIOGRAFÍA,"Habrá dos salas: - Mesa para rendir. - Sala de espera (todos deberán conectarse primero en la sesión de Sala de espera, y una vez que acreditaran identidad irán pasando de a uno a la otra sala para rendir)"
3,16,7,60,4420,PRACT PROF II,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=2143,A,JUANA  MARIA GRILLO,16:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,60,120,PRAC.FORENSE II,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=2143,A,JUANA  MARIA GRILLO,16:00,ESCRITO EN SEDE,Silvana,,NO BIBLIOGRAFÍA,
3,16,7,60,4420,PRACT PROF II,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=2145,B,HECTOR ALBERTO SCHEJ,0:00,ORAL PRESENCIAL,Silvana,,NO BIBLIOGRAFÍA,"Dede consultar el horario, con su profesor de la practica."
3,16,7,60,120,PRAC.FORENSE II,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=2145,B,HECTOR ALBERTO SCHEJ,0:00,ORAL PRESENCIAL,Silvana,,NO BIBLIOGRAFÍA,"Dede consultar el horario, con su profesor de la practica."
3,16,7,60,120,PRAC.FORENSE II,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=2146,C,PAULO ALBERTO MARESCA,16:00,ORAL VIRTUAL,Silvana,Falta sala,NO BIBLIOGRAFÍA,
3,16,7,60,4420,PRACT PROF II,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=2146,C,PAULO ALBERTO MARESCA,16:00,ORAL VIRTUAL,Silvana,Falta sala,NO BIBLIOGRAFÍA,
3,16,7,0,10,TEOLOGIA I,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=243,A,RAUL ERNESTO FLECKENSTEIN,18:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,0,20,TEOLOGIA II,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=253,A,RAUL ERNESTO FLECKENSTEIN,18:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,60,100,PRAC. FORENSE I,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=357,A,JUANA  MARIA GRILLO,16:00,ESCRITO EN SEDE,Silvana,Listo,NO BIBLIOGRAFÍA,
3,16,7,60,4410,PRACT PROF I,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=357,A,JUANA  MARIA GRILLO,16:00,ESCRITO EN SEDE,Silvana,,NO BIBLIOGRAFÍA,
3,17,7,60,250,INT. DERECHO,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=261,-,MARTIN IGNACIO PLAZA,18:00,escrito en sede,Andrea,CUESTIONARIO-CERTIFICADO-PERMISO OK,,
3,17,7,60,3190,REL.INTERN. I,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=273,-,VICTOR FABIO TOLEDO,16:00,escrito en sede,Andrea,CUESTIONARIO-CERTIFICADO-PERMISO-ESCALA,,
3,17,7,60,3600,CS.POLITICAS II,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=289,-,ALICIA MABEL PANOZZO ZENERE,18:00,ORAL,Andrea,COLLABORATE - certificado ok,,
3,17,7,60,550,Dº INT. PRIVADO,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=295,-,SERGIO ARMANDO CARRARO NALLIM,14:00,oral,Andrea,COLLABORATE-certificado ok,,
2,30,7,50,620,MARKETING,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1142,-,SANDRA LILIANA BUSQUETS,16:00,escrito en sede,DDDI,Examen sin papel,,
2,30,7,50,5400,IDENT.IMG.CORPORATIV,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1812,-,CAROLINA ANDREA CARBONE,18:00,ORAL,Adriana,,,
2,30,7,15,1020,SEMIOTICA,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1997,-,CHRISTIAN MARTIN WILSON,18:00,,,s/a,,
2,30,7,95,50,INTRODUC.A LAS RELAC,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2287,-,CAROLINA ANDREA CARBONE,14:00,ORAL,Adriana,,,
2,30,7,95,50,INTRODUC.A LAS RELAC,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=874,-,CAROLINA ANDREA CARBONE,14:00,ORAL,Adriana,coordina la docente con la alumna ,,
4,58,7,0,100,DOC.SOC.IGLESIA,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=594,-,ANDREA VERONICA CARDOZO,16:00,,Julieta,"Permiso, configuración, escala y certificado OK.",,
4,58,7,50,990,GESTION EMPRESARIAL,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=652,-,MIGUEL ALFONSO ISOLA,18:00,,Julieta,"Permiso, configuración, escala y certificado OK.",,
4,83,7,80,120,SEG.INDUSTRIAL II,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=171,-,ALEJANDRO FEDERICO RANGEON ALONSO,16:00,,Andrea,cuestionario- permisos-certificado ok,,
4,83,7,30,170,QUIMICA IND.Y OPERAC,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=172,-,CAROLA ROSARIO SUJET CHRISTENSEN,18:00,ESCRITO EN SEDE,Andrea,CUESTIONARIO-PERMISOS-CERTIFICADO OK,No asisten los promocionados. Solo pueden usar calculadora (no celular) y tabla periódica.,
4,83,7,12,410,TRAT.DE RESIDUOS II,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=191,-,MONICA NOEMI PASCULLI,18:00,,Andrea,ADJ. TEMARIO- CERTIFICADO-PERMISO OK,,
4,83,7,80,360,SEG.INDUSTRIAL V,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=195,-,MARIELA GOMEZ ASTORGA,14:00,ESCRITO EN SEDE,Andrea,CUESTIONARIO-PERMISO.-CERTIFICADO OK,,Manuscrito y subir en foto
4,83,7,30,170,QUIMICA IND.Y OPERAC,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=588,-,CAROLA ROSARIO SUJET CHRISTENSEN,18:00,ESCRITO EN SEDE,Andrea,CURSO NO ACCESIBLE,,
4,83,7,80,120,SEG.INDUSTRIAL II,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=589,-,ALEJANDRO FEDERICO RANGEON ALONSO,16:00,,Andrea,CURSO NO ACCESIBLE,,
2,88,7,55,90,CONTABILIDAD,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1691,-,PATRICIA DEL VALLE IBAÑEZ,16:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,88,7,45,1190,OPERATORIA BANCARIA,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1704,-,CESAR CHRISTIAN ABEL HUSSEIN,18:00,Oral - En domicilio,Alfredo Rearte,Collaborate,,
2,88,7,45,1360,ECONOMÍA Y NEGOCIOS,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1730,-,SILVIA MILAGRO ALVAREZ,14:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,88,7,55,90,CONTABILIDAD,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2301,-,PATRICIA DEL VALLE IBAÑEZ,16:00,Escrito en sede,Alfredo Rearte,S/A,,
2,96,7,2,300,BUEN.PRACTIC AGRICOL,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1713,-,MARIANANO SALERNO,16:00,escrito en sede,DDDI,Examen sin papel,,
2,96,7,50,5090,SIST.INTEGRAD.GESTIO,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1744,-,CLAUDIA GABRIELA LOPEZ,18:00,,DDDI,Examen sin papel,,
2,96,7,50,5110,HACCP,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1794,-,LAURA FLORENCIA MARCIAL,14:00,escrito en sede,DDDI,Examen sin papel,,
2,96,7,2,300,BUEN.PRACTIC AGRICOL,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2315,-,MARIANANO SALERNO,16:00,escrito en sede,DDDI,Examen sin papel,,
2,97,7,25,50,ANALISIS MATEMAT.,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1745,-,MARTIN DAROCA APARICIO,18:00,Escrito en sede,DDDI,Examen sin papel,,
2,97,7,45,910,COMP. DEL CONSUMIDOR,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1758,-,MARIA EUGENIA LANUZA,16:00,Escrito en sede,DDDI,Examen sin papel,,
2,97,7,45,70,MACROECONOMIA,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1762,-,CECILIA EDITH AMIRI,14:00,Escrito en sede,DDDI,Examen  sin papel,,
2,97,7,25,50,ANALISIS MATEMAT.,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2062,-,MARTIN DAROCA APARICIO,18:00,Escrito en sede,DDDI,S/A ,,
21,113,7,8,1360,EVAL.Y CALID.EDUC.,15/2/2024,https://escuela-educacion.campusvirtual.ucasal.edu.ar/course/view.php?id=19,-,GLORIA IVONE CRESPO ESPINDOLA,14:00,On linde domiciliario para alumnos promocionados,Julieta,"Permiso, configuración, escala y certificado OK.",,
21,113,7,95,2160,RELAC.HUMAN.INST.,15/2/2024,https://escuela-educacion.campusvirtual.ucasal.edu.ar/course/view.php?id=9,-,RENATA LAURA MICHEL,14:00,Escrito en sede,Julieta,"Permiso, configuración, escala y certificado OK.",no,
2,133,7,60,700,DERECHO I,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1974,-,VERONICA JANET ESTRADA,18:00,Escrito en sede,Alfredo Rearte,Cuestionario,,
2,133,7,55,60,CONTABILIDAD I,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2261,-,RITA CAROLINA FLORES VILLA,14:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,133,7,55,70,CONTABILIDAD II,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2270,-,RITA CAROLINA FLORES VILLA,14:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,133,7,45,2050,COMERCIALIZ.APLICADA,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2361,-,JULIO CESAR MUÑOZ,16:00,Oral - En domicilio,Alfredo Rearte,ERROR,,
2,133,7,55,60,CONTABILIDAD I,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=316,-,MARIA DEL VALLE MAESTRO,14:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,133,7,55,70,CONTABILIDAD II,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=378,-,MARIA DEL VALLE MAESTRO,14:00,"Regular: Oral en domicilio
Libre: Escrito en sede",Alfredo Rearte,COLLABORATE REG./CUESTIONARIO LIBRES-PERMISOS OK,,
4,138,7,12,560,GESTION AMBIENT.,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=681,-,MONICA NOEMI PASCULLI,16:00,ESCRito en sede,Andrea,CUESTIONARIO-CERTIFICADO-PERMISO,,Manuscrito y debe ser subido como foto
4,138,7,30,290,QUÍMICA I,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=943,-,CAROLA ROSARIO SUJET CHRISTENSEN,18:00,,Andrea,SIN ALUMNOS,,
4,138,7,80,495,SEG.LAB.II(ELEC.CONS,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=945,-,ALEJANDRO FEDERICO RANGEON ALONSO,14:00,,Andrea,CUESTIONARIO-CERTIFICADO-PERMISO,,
7,186,7,9,100,MET. DE LA INVEST.,15/2/2024,https://educacion-fisica.campusvirtual.ucasal.edu.ar/course/view.php?id=360,-,NATALIA GUILLOU,16:00,oral con collaborate,Julieta,Sala creada - certificado creado OK.,Ningún,
7,187,7,8,1930,PEDAGOG. DEL JUEGO,15/2/2024,https://educacion-fisica.campusvirtual.ucasal.edu.ar/course/view.php?id=357,-,IVANA VERÓNICA RIVERO,16:00,oral con colaborette,Julieta,Sala creada - certificado creado OK.,"trabajos, ensayos y proyectos propios trabajados en el cursado",
7,187,7,9,100,MET. DE LA INVEST.,15/2/2024,https://educacion-fisica.campusvirtual.ucasal.edu.ar/course/view.php?id=358,-,JULIANA VERDENELLI,18:00,oral con colaborette,Julieta,Sala creada - certificado creado OK.,,
2,191,7,10,680,HIST.POL.Y ECON. UNI,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2200,-,OSCAR EMANUEL OÑATIVIA,14:00,ORAL,Alfredo Rearte,Collaborate,,
2,191,7,4,100,GEOG. ECONOMICA,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2202,-,ROBERTO JOAQUIN SODERO VARELA,16:00,,Alfredo Rearte,S/A,,
2,191,7,4,100,GEOG. ECONOMICA,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2202,-,ROBERTO JOAQUIN SODERO VARELA,14:00,,Alfredo Rearte,S/A,,
7,194,7,9,100,MET. DE LA INVEST.,15/2/2024,https://educacion-fisica.campusvirtual.ucasal.edu.ar/course/view.php?id=22,-,NATALIA GUILLOU,14:00,ORAL-COLABORETTE,Julieta,Sala creada - certificado creado OK.,,
7,194,7,8,450,CORR.DIDAC.CONTEMP.,15/2/2024,https://educacion-fisica.campusvirtual.ucasal.edu.ar/course/view.php?id=28,-,MONICA ALICIA FERNANDEZ,14:00,ESCRITO-SEDE,Julieta,"Permiso, configuración, escala y certificado OK.",,
3,196,7,60,1470,SEGURIDAD BANCARIA,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=16,-,VICENTE OSVALDO CORDEYRO,14:00,ESCRITO-SEDE,Julieta,"Permiso, configuración, escala y certificado OK.",No,
3,196,7,7,1290,PSICOLOGÍA CRIMINAL,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=18,-,MARIA CRISTINA FELIPA GOMEZ SOLA,14:00,ESCRITO-SEDE,Julieta,"Permiso, configuración, escala y certificado OK.",No,
3,196,7,75,2540,CRIMINALÍSTICA,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=277,-,ROBERTO WASHINGTON GONZALEZ,18:00,ESCRITO-SEDE,Julieta,"Permiso, configuración, escala y certificado OK.",No,
3,196,7,35,290,SEGURIDAD INFORMÁTIC,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=32,-,RICARDO PEDRO GUEVARA,18:00,ESCRITO-SEDE,Julieta,"Permiso, configuración, escala y certificado OK.",,
2,212,7,57,190,CER.SOC.Y EMPRES.,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=11,-,JOSE ALEJANDRO LAMAS,14:00,ORAL-COLABORETTE,Andrea,COLLABORATE,No,
2,212,7,5,0,FILOSOFIA,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=197,-,GUSTAVO JAVIER RODRIGUEZ,14:00,ESCRITO EN SEDE EXCEPCIÓN ALUMNA CIAMBELLA QUE RINDE ORAL,Andrea,COLLABORATE,,
2,212,7,5,0,FILOSOFIA,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2241,-,BRENDA DEL CARMEN SZTANKELER,14:00,ORAL,Andrea,S/A INTENSIVO,,
2,212,7,57,160,INTR. AL CER.Y PROT.,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2253,-,JUAN MANUEL AUDISIO,16:00,Escrito en sede,Andrea,CUESTIONARIO-CERTIFICADO-PERMISO,el Decreto 2072/95,
2,212,7,95,640,RELAC. PUBL. II,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=3,-,LAURA LORENZO,18:00,ORAL,Andrea,S/A,,
2,212,7,57,160,INTR. AL CER.Y PROT.,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=55,-,JUAN MANUEL AUDISIO,16:00,Escrito en sede,Andrea,CUESTIONARIO-CERTIFICADO-PERMISO,el Decreto 2072/96,
2,214,7,10,680,HIST.POL.Y ECON. UNI,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2200,-,OSCAR EMANUEL OÑATIVIA,14:00,,Alfredo Rearte,Collaborate,,
2,214,7,4,100,GEOG. ECONOMICA,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2202,-,ROBERTO JOAQUIN SODERO VARELA,14:00,,Alfredo Rearte,S/A,,
3,244,7,45,1610,PRINC.TASACIÓN,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=525,-,GABRIELA CAROLINA DIARTE,18:00,Escrito,DDDI,Examen  sin papel,No,
3,244,7,60,1360,Dº PRIVADO II,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=530,-,ANA GABRIELA LAMAS,14:00,Escrito,DDDI,Examen  sin papel,No,
3,244,7,45,1670,REMATES Y SUBASTAS,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=832,-,CARLOS ROBERTO AUZA DE BAIROS MOURA,16:00,Escrito,DDDI,Examen  sin papel,No,
2,250,7,55,60,CONTABILIDAD I,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2365,-,RITA CAROLINA FLORES VILLA,14:00,Escrito en sede,Alfredo Rearte,Cuestionario // Certificado,,
2,336,7,9,850,METOD. INVEST. I,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1048,-,ADRIANA YANINA ORTIZ,18:00,Escrito en sede,Adriana,"los estudiantes libres y regulares asisten a la sede. También deben completar un cuestionario en Moodle.
",,
2,336,7,50,950,DIRECC.DE MARKETING,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=1137,-,MARIA CECILIA AGUIRRE AYASSA,14:00,Escrito en sede,DDDI,Examen sin papel,Sólo programa,
2,336,7,45,870,PRINCIPIOS DE ECONOM,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2322,-,VIRGINIA MARIA ALTOBELLI DE PRIEGO,14:00,,DDDI,Examen sin papel,,
2,336,7,45,870,PRINCIPIOS DE ECONOM,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=421,-,MARIA FERNANDA VITTAR,14:00,Escrito en sede,Adriana,,,
2,336,7,95,1580,TEOR. COMUNIC.,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=638,-,JOSE ALEJANDRO LAMAS,16:00,ESCRITA EN SEDE,Adriana,,,
3,355,7,0,10,TEOLOGIA I,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1833,-,GUSTAVO JAVIER RODRIGUEZ,16:00,Escrito en sede,Andrea,CUESTIONARIO-CERTIFICADO-PERMISO,,
3,355,7,45,750,ECON. POLIT.,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=2046,-,ALEJANDRO SEBASTIAN TAPIA,18:00,Escrito en sede,Andrea,CUESTIONARIO-CERTIFICADO-PERMISO,,
4,360,7,9,670,TRABAJO FINAL INTEG.,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=616,-,RUBEN DARIO AYBAR,18:00,Oral,Adriana,,,
4,360,7,9,670,TRABAJO FINAL INTEG.,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=616,-,ALEJANDRA CAROLINA CARDOSO,18:00,Oral,Adriana,,,
4,360,7,18,1090,PBRA. SUF. ING.,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=776,-,MARIA NOE LOPEZ QUIROGA,16:00,,Adriana,s/a,,
4,360,7,25,1240,PBA.SUF.MAT.Y FISICA,15/2/2024,https://ingenieria.campusvirtual.ucasal.edu.ar/course/view.php?id=777,-,MAURO EFRAIN VACA,14:00,,Adriana,s/a,,
3,361,7,60,4860,DELIC.ORG.Y NARCOCRI,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1826,-,MARIO ALBERTO GALLARDO,16:00,Escrito,DDDI,Examen sina papel,No,
3,361,7,7,1860,PSICOP.CRIMINAL,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=2006,-,RUBEN LEONARDO CAZON,16:00,Escrito,DDDI,Examen sina papel,No,
3,361,7,9,3920,SEM.TRAB.INTEGRADOR,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=2017,-,LILIAN CONSTANZA DIEDRICH,14:00,Escrito,DDDI,NO ES EXAMEN SIN PAPEL  - Entrega TP/ ,,
3,361,7,60,4920,ELAB.PERF.CRIMINOLÓG,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=2018,-,RUBEN LEONARDO CAZON,18:00,Escrito,DDDI,Examen sin papel,No,
3,363,7,0,10,TEOLOGIA I,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=1833,-,GUSTAVO JAVIER RODRIGUEZ,16:00,Escrito en sede,Andrea,CUESTIONARIO-CERTIFICADO-PERMISO,,
3,363,7,60,4350,TEORÍA DE CONTRATOS,15/2/2024,https://ciencias-juridicas.campusvirtual.ucasal.edu.ar/course/view.php?id=2051,-,AIDA SUSANA RIVETTI,18:00,Oral virtual,Andrea,COLLABORATE-CERTIFICADO OK,,
2,368,7,8,2260,EVAL.Y ACREDIT.UNIVE,15/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2177,-,IRIS MARIA DE LOS ANGELES OLARTE,14:00,Oral virtual,Julieta,Error en la plataforma,,
2,9,7,15,250,COMP.Y PRODUC.T.I,16/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=12,-,MARIA FLORENCIA GEIPEL,14:00,escrito en sede,Andrea,SIN ALUMNOS,Pueden contar con el programa de estudio,
2,9,7,15,250,COMP.Y PRODUC.T.I,16/2/2024,https://economia-administracion.campusvirtual.ucasal.edu.ar/course/view.php?id=2244,-,MARIA FLORENCIA GEIPEL,14:00,escrito en sede,Andrea,SIN ALUMNOS,Pueden contar con el programa de estudio,
